cost,depth,tqc3TT,tqc3RT,tqc3Counts,tqc3Depth,tqc3Qubits,tqc2TT,tqc2RT,tqc2Counts,tqc2Depth,tqc2Qubits,tqc1TT,tqc1RT,tqc1Counts,tqc1Depth,tqc1Qubits,tqc0TT,tqc0RT,tqc0Counts,tqc0Depth,tqc0Qubits,sim
19,17,0.019974231719970703,0.08094191551208496,"{'0000000': 33, '0010001': 41, '0100001': 9, '0001001': 8, '0010000': 3, '0000001': 890, '0000101': 14, '0000011': 9, '0110001': 1, '1000000': 1, '1000001': 11, '1010001': 1, '0001011': 1, '0000100': 1, '0010011': 1}",2,{5: 1},0.01597881317138672,0.10658669471740723,"{'0100001': 9, '0000001': 870, '0000000': 29, '0010001': 59, '1000001': 19, '0000011': 9, '0000101': 13, '0100101': 1, '1100001': 1, '0010000': 5, '1010001': 2, '0001001': 6, '1000000': 1}",2,{5: 1},0.019972801208496094,0.09588813781738281,"{'0001001': 15, '0100001': 13, '0000001': 888, '0010001': 3, '0100000': 1, '0000000': 16, '0000011': 58, '1000011': 2, '0000101': 10, '0000111': 1, '1000001': 12, '0001011': 1, '0011001': 1, '0010000': 1, '0000010': 1, '0001000': 1}",2,{0: 1},0.01198434829711914,0.09101724624633789,"{'0100001': 4, '0001001': 10, '0000001': 889, '0000101': 21, '0000000': 27, '0010001': 4, '0000011': 53, '1000001': 9, '0001000': 1, '1001001': 1, '1100001': 1, '0010011': 1, '0010000': 1, '0001011': 2}",70,{0: 69},{'0000001': 1024}
19,18,0.01598215103149414,0.07837939262390137,"{'0100000': 13, '0010001': 19, '0000000': 490, '0001001': 4, '0010000': 30, '0000001': 417, '0000010': 8, '0000101': 6, '0000100': 6, '0110000': 1, '1000001': 3, '0100011': 1, '0100010': 1, '0000110': 1, '0110001': 1, '1000000': 7, '0000011': 7, '0100101': 2, '0010101': 1, '0100001': 3, '0101001': 1, '0100100': 1, '0010010': 1}",4,{5: 3},0.019973278045654297,0.09187936782836914,"{'0010000': 33, '0100001': 6, '0000001': 437, '0001000': 9, '0100000': 6, '0010001': 23, '0000000': 461, '0000100': 7, '0000101': 5, '0001101': 1, '1000000': 11, '0001001': 7, '0010010': 1, '0000010': 5, '1000001': 10, '0010100': 1, '0000011': 1}",4,{5: 3},0.011983871459960938,0.09140634536743164,"{'0010001': 10, '0001000': 6, '0000000': 452, '0000011': 22, '0000001': 472, '1000011': 1, '0000101': 3, '0000010': 19, '1000000': 8, '0000100': 7, '1000001': 8, '0100001': 4, '0001001': 4, '0100000': 4, '0010000': 3, '0010011': 1}",4,{0: 3},0.011983871459960938,0.09292984008789062,"{'0000010': 26, '0000001': 462, '0100000': 4, '0000000': 444, '1000011': 1, '0000101': 7, '0000011': 34, '0000111': 2, '1000001': 9, '0000100': 7, '0001000': 7, '0010011': 1, '0010001': 3, '0001010': 1, '0100001': 3, '0001001': 7, '0010000': 3, '0010010': 1, '0100010': 1, '1000000': 1}",25,{0: 24},"{'0000001': 507, '0000000': 517}"
20,4,0.026261568069458008,0.1502211093902588,"{'0001000': 14, '0100000': 9, '0000000': 892, '0010000': 12, '0000001': 57, '1000100': 1, '0000010': 19, '0000100': 8, '0000110': 1, '1000000': 5, '0000011': 3, '0001001': 2, '0100010': 1}",3,"{'1,3': 1, '1,0': 1}",0.008586645126342773,0.10090899467468262,"{'0100000': 12, '0001000': 18, '0000000': 881, '1000000': 12, '0010000': 61, '0000010': 6, '0000100': 15, '0010100': 2, '0000001': 8, '0010111': 1, '0000011': 2, '1000001': 1, '0110000': 1, '0000111': 3, '1010000': 1}",3,"{'5,3': 1, '5,4': 1}",0.007989645004272461,0.1000363826751709,"{'0001000': 13, '0100000': 12, '0000000': 883, '0000100': 12, '0000110': 1, '1000000': 15, '0000010': 14, '0010000': 13, '0000001': 51, '0001001': 1, '0000101': 1, '0011000': 1, '0000011': 6, '0000111': 1}",3,"{'1,3': 1, '1,0': 1}",0.011983633041381836,0.09986686706542969,"{'0100000': 6, '0000000': 893, '0000110': 7, '1000000': 14, '0000010': 10, '0000100': 22, '0000001': 43, '0000011': 5, '0100001': 1, '0110000': 1, '0000111': 6, '0010000': 4, '0001000': 8, '0001110': 1, '0100010': 1, '0000101': 2}",11,"{'1,2': 3, '0,1': 3, '1,3': 2, '2,1': 1, '1,0': 1}",{'0000000': 1024}
20,5,0.02796316146850586,0.08193612098693848,"{'0001000': 5, '0010001': 4, '0000000': 542, '0000001': 404, '0000011': 3, '0110000': 1, '1000001': 5, '0110001': 3, '1000000': 12, '0000100': 2, '0000101': 7, '0001001': 3, '0000010': 9, '0100000': 3, '1010000': 1, '0010000': 16, '1100000': 1, '0100001': 3}",8,"{'1': 3, '1,3': 2, '3,1': 1, '1,2': 1}",0.020226478576660156,0.09292364120483398,"{'0100000': 3, '0001000': 11, '0000000': 547, '0001010': 1, '0100001': 7, '0001001': 7, '0000001': 395, '0000100': 8, '0000010': 10, '0000101': 1, '1000000': 3, '0110001': 2, '0000110': 1, '0101000': 1, '0010000': 10, '0000011': 5, '0001101': 1, '0010001': 8, '0111001': 1, '1000001': 2}",8,"{'1': 3, '1,3': 2, '3,1': 1, '1,0': 1}",0.015978097915649414,0.09216642379760742,"{'0100000': 6, '0000000': 460, '0100001': 6, '0000001': 449, '0000100': 26, '0000101': 16, '1000001': 7, '0110000': 3, '0000111': 1, '0110001': 4, '1000000': 9, '0001001': 4, '1000100': 1, '0000010': 5, '0010001': 6, '0010000': 9, '0100100': 1, '1000101': 1, '0000011': 3, '0010101': 1, '0001000': 5, '1001000': 1}",8,"{'5': 3, '5,3': 2, '3,5': 1, '5,6': 1}",0.01597881317138672,0.09706783294677734,"{'0100000': 28, '0000000': 459, '0001001': 5, '0010000': 12, '0000001': 422, '0100001': 20, '0000011': 7, '0100011': 5, '0100010': 3, '0000110': 1, '1000000': 11, '0001000': 6, '0110000': 1, '0000111': 1, '1000001': 9, '0000100': 6, '0000101': 9, '0011000': 1, '0101001': 1, '0010001': 6, '0100100': 1, '1001001': 1, '0000010': 7, '0011001': 2}",20,"{'3': 9, '1,3': 4, '3,5': 3, '0,1': 2, '3,1': 2, '4,5': 2, '1,0': 1, '5,3': 1, '5,4': 1}","{'0000000': 516, '0000001': 508}"
20,6,0.023968219757080078,0.0809011459350586,"{'0000100': 1, '0010101': 837, '0000101': 23, '0010100': 36, '0011101': 49, '0011001': 2, '1010101': 9, '0010001': 31, '0010000': 2, '0010111': 11, '0110101': 13, '0000001': 3, '0001101': 2, '0010110': 1, '0100101': 1, '0011100': 3}",9,"{'5': 4, '5,4': 2, '5,3': 1, '4,5': 1}",0.01597905158996582,0.09587430953979492,"{'0000100': 2, '0010101': 831, '0011101': 34, '0010100': 34, '0011001': 3, '1010101': 14, '0010001': 34, '0110101': 10, '0010000': 1, '0110100': 2, '0010111': 16, '0000101': 32, '0001001': 2, '0010110': 1, '1110101': 1, '0000001': 2, '0001101': 1, '0000000': 1, '0011100': 1, '1010111': 1, '0100101': 1}",9,"{'5': 4, '5,4': 2, '5,3': 1, '4,5': 1}",0.015978336334228516,0.09491300582885742,"{'0010101': 796, '0010100': 39, '0011101': 61, '0000101': 37, '0010011': 1, '0010001': 42, '0000001': 5, '1000001': 1, '1011101': 3, '0110101': 14, '0010000': 2, '0000100': 1, '0100100': 1, '0001101': 2, '0011001': 1, '1010101': 8, '0010111': 4, '1010111': 1, '1010100': 1, '0110100': 1, '1000101': 1, '0110001': 1, '0011100': 1}",9,"{'5': 4, '5,6': 2, '5,3': 1, '6,5': 1}",0.015978336334228516,0.09865260124206543,"{'0001101': 6, '0010101': 744, '0011101': 57, '1000011': 1, '0000101': 32, '1010100': 2, '0000001': 16, '0010001': 64, '1010101': 9, '0011001': 2, '0010100': 36, '0000100': 9, '0000011': 6, '0110100': 2, '0010111': 18, '0001100': 1, '0110101': 4, '0010000': 2, '0001001': 3, '0110111': 1, '0000000': 4, '0010110': 1, '1010001': 1, '0110001': 1, '0001111': 1, '0011111': 1}",23,"{'3': 6, '0': 5, '0,1': 2, '1,3': 2, '4,5': 2, '3,5': 2, '1,0': 1, '1,2': 1, '1': 1, '3,1': 1, '5,4': 1, '5,3': 1}",{'0010101': 1024}
20,7,0.03704547882080078,0.07990837097167969,"{'1000111': 1, '0000001': 381, '1000010': 400, '0000000': 112, '1000110': 8, '1000011': 31, '1001010': 4, '0000111': 1, '1000001': 9, '0000110': 1, '1000000': 27, '0001000': 1, '0100001': 3, '0000010': 24, '0000011': 5, '0001001': 5, '0010001': 4, '1010011': 1, '1100010': 1, '1010010': 3, '0010000': 2}",12,"{'3': 10, '1': 6, '1,3': 1, '1,2': 1}",0.0199735164642334,0.0958719253540039,"{'1000111': 1, '0000001': 380, '0000100': 1, '1000010': 417, '0100000': 1, '1000110': 9, '0000000': 95, '1100010': 6, '1010010': 7, '1001010': 6, '1000011': 28, '0000101': 8, '1000000': 14, '0000010': 19, '1001110': 1, '1000001': 14, '0000011': 3, '0100001': 4, '0001001': 2, '0011001': 1, '0010001': 4, '0010000': 1, '1001011': 1, '1010000': 1}",8,"{'1': 4, '1,3': 2, '1,0': 1}",0.015978574752807617,0.10386109352111816,"{'1000110': 6, '0000000': 22, '1000010': 385, '1100010': 6, '0000001': 458, '0001001': 26, '0000010': 25, '0000011': 6, '1000011': 9, '0000101': 5, '1010110': 1, '1010010': 4, '1001001': 4, '0000110': 1, '1000000': 17, '1001010': 16, '0010001': 10, '1011001': 1, '1000001': 13, '1101010': 3, '1001110': 1, '0011001': 1, '0100001': 3, '0101001': 1}",10,"{'5': 6, '5,3': 2, '5,4': 1}",0.01597881317138672,0.1631176471710205,"{'0000100': 1, '1000010': 395, '1100010': 8, '1000000': 28, '0000001': 349, '0010001': 5, '1000110': 4, '0000000': 94, '0000101': 6, '1000011': 31, '0000011': 13, '1000100': 2, '0000010': 28, '0001001': 9, '0000111': 1, '1000001': 16, '1001010': 8, '1010010': 5, '1001110': 1, '0100001': 4, '0001010': 3, '0010010': 1, '0010000': 2, '1001001': 3, '0100000': 1, '0001000': 2, '0101001': 1, '1101010': 1, '1001000': 1, '0001011': 1}",19,"{'1,3': 4, '3': 3, '0,1': 2, '1,0': 2, '3,1': 2, '5,6': 2, '3,5': 2, '1': 2, '0': 1, '6,5': 1}","{'1000010': 523, '0000001': 501}"
20,8,0.023967742919921875,0.0810997486114502,"{'0010100': 9, '0000101': 210, '0010101': 13, '0000100': 226, '0000000': 283, '0010000': 10, '0000001': 221, '1000000': 1, '0000110': 4, '0100001': 2, '0010001': 12, '0010011': 1, '0001100': 3, '0001001': 3, '0001000': 3, '0000111': 4, '1000001': 4, '0000011': 1, '1000101': 1, '0001101': 4, '0100100': 2, '1000100': 1, '0100101': 3, '0100000': 2, '1010001': 1}",10,"{'5': 6, '5,3': 2, '3,5': 1}",0.02396869659423828,0.08690452575683594,"{'0101101': 1, '0000100': 236, '0000000': 251, '0000010': 8, '1000100': 5, '0000101': 205, '0100001': 1, '0000001': 233, '1000001': 2, '0000111': 3, '1000101': 2, '0000011': 3, '0010101': 15, '0010001': 18, '0010000': 12, '0001101': 1, '0100100': 3, '0001000': 4, '0100000': 1, '1100101': 1, '1001100': 1, '0100101': 3, '0001001': 1, '0010100': 11, '0001100': 1, '1000000': 2}",10,"{'5': 6, '5,3': 2, '3,5': 1}",0.019973039627075195,0.09605240821838379,"{'0100000': 9, '0000000': 294, '0000100': 256, '0000001': 219, '0010100': 3, '0000101': 191, '0000011': 3, '1000101': 3, '0000010': 6, '1000100': 4, '1000000': 4, '0000110': 2, '0000111': 6, '0010000': 4, '0001101': 3, '0100100': 3, '0001000': 5, '0001100': 2, '0010001': 3, '0100101': 1, '0100001': 2, '1001101': 1}",10,"{'1': 6, '1,3': 2, '3,1': 1}",0.018642187118530273,0.08788275718688965,"{'0000000': 285, '0000001': 194, '0000100': 290, '0000101': 187, '0001100': 2, '0000011': 10, '1000100': 6, '0000010': 9, '0000110': 3, '1000000': 5, '0100100': 6, '0100001': 2, '0000111': 9, '1000001': 2, '0100000': 2, '1001100': 1, '0100101': 2, '0010001': 2, '0010100': 1, '0010000': 1, '0001001': 4, '0001000': 1}",22,"{'1': 9, '0': 6, '0,1': 2, '1,2': 2, '1,0': 1, '2,1': 1}","{'0000101': 248, '0000100': 249, '0000001': 269, '0000000': 258}"
20,9,0.023968935012817383,0.08890056610107422,"{'0101000': 4, '0000000': 15, '0100000': 501, '0000001': 25, '0100001': 410, '0100100': 8, '0100010': 10, '0100101': 4, '1100011': 1, '0100011': 10, '0101001': 5, '0110000': 5, '1100000': 7, '1100001': 9, '0010000': 4, '0110001': 4, '0010001': 1, '0001001': 1}",7,"{'1': 4, '1,3': 1, '1,0': 1}",0.015978097915649414,0.08788204193115234,"{'0000000': 24, '0101000': 6, '0100000': 517, '0000001': 27, '0100001': 400, '1100000': 10, '0100100': 6, '0100011': 4, '1100001': 4, '1000001': 1, '0110000': 8, '0100101': 5, '0110001': 3, '0100010': 4, '0101001': 1, '0001000': 1, '0010000': 2, '1010001': 1}",7,"{'1': 4, '1,3': 1, '1,2': 1}",0.014385461807250977,0.0969855785369873,"{'0000000': 20, '0101000': 5, '0100000': 432, '0101001': 6, '0100001': 440, '1100001': 6, '0100101': 32, '0100010': 7, '0110001': 6, '0000001': 15, '1100100': 1, '0110000': 4, '0100011': 14, '0100100': 27, '1100000': 6, '0010001': 2, '0100110': 1}",7,"{'5': 4, '5,3': 1, '5,4': 1}",0.019973039627075195,0.09187769889831543,"{'0000000': 14, '0101000': 34, '0100000': 438, '0101010': 1, '0000001': 17, '0101001': 34, '0100001': 397, '0110000': 5, '0111000': 1, '0110001': 7, '0011000': 1, '0010000': 9, '0100011': 15, '0010010': 4, '0011001': 5, '0010001': 5, '0010011': 6, '0100101': 6, '0101011': 1, '1100001': 5, '0100010': 5, '0100100': 5, '1100000': 2, '0001001': 1, '0010100': 1, '1010000': 1, '0101101': 1, '1101001': 1, '1100100': 1, '0000101': 1}",25,"{'3': 9, '5': 4, '3,5': 3, '0,1': 2, '1,3': 2, '4,5': 2, '5,4': 2, '1,0': 1, '3,1': 1, '5,3': 1}","{'0100000': 508, '0100001': 516}"
20,10,0.03595137596130371,0.08493256568908691,"{'1000011': 810, '1000010': 32, '1001011': 41, '0000001': 3, '1000111': 13, '0001011': 3, '0000111': 1, '1000001': 44, '1100011': 9, '1010011': 11, '0000011': 32, '1001001': 1, '0000010': 6, '1100001': 2, '1001000': 2, '1001010': 5, '0000000': 4, '1100111': 1, '0001010': 2, '1000000': 1, '1011011': 1}",12,"{'3': 10, '5': 1, '5,3': 1, '5,4': 1}",0.019973278045654297,0.10864973068237305,"{'1000011': 697, '1001011': 12, '1000010': 187, '0000111': 1, '1000001': 29, '1100011': 8, '1100010': 5, '1010011': 9, '0000011': 31, '1001010': 3, '1000111': 14, '0000110': 1, '1000000': 6, '1000110': 3, '0000000': 4, '0000010': 8, '1100001': 3, '0100010': 1, '1010010': 1, '1101000': 1}",5,"{'1': 2, '1,3': 1, '1,0': 1}",0.01537942886352539,0.09189033508300781,"{'1000011': 705, '1000010': 159, '0000011': 41, '0000001': 4, '1000111': 9, '1010011': 7, '1000000': 8, '1000001': 29, '0000010': 21, '1001010': 2, '0000000': 5, '1000110': 5, '1100110': 1, '1001011': 13, '1100011': 8, '0001010': 1, '1100001': 1, '1001000': 1, '0001011': 1, '1010010': 1, '1100111': 1, '1100010': 1}",5,"{'1': 2, '1,3': 1, '1,2': 1}",0.019972562789916992,0.10785627365112305,"{'1000011': 678, '1000010': 175, '0000000': 7, '1000110': 3, '1001001': 1, '1100011': 13, '0000011': 30, '0000010': 19, '1001011': 12, '1010011': 10, '1000001': 33, '1000111': 15, '1000000': 10, '1001010': 4, '1100010': 1, '1100001': 3, '0001011': 4, '1010010': 3, '1110011': 1, '1001000': 1, '0100011': 1}",34,"{'0': 28, '0,1': 3, '5,6': 2, '3,5': 2, '1,0': 1, '6,5': 1, '5,3': 1, '1,3': 1}",{'1000011': 1024}
20,11,0.03595256805419922,0.07890009880065918,"{'0000001': 23, '0010100': 26, '0000101': 411, '0001101': 5, '0100100': 10, '0000100': 462, '0000000': 26, '0000110': 8, '1000101': 10, '0001100': 4, '0010101': 23, '0000111': 5, '1000100': 6, '0100101': 5}",12,"{'3': 10, '5': 3, '5,3': 1}",0.01597881317138672,0.16799473762512207,"{'0001101': 8, '0100100': 7, '0000100': 434, '0100101': 5, '0010100': 26, '0000101': 443, '0101100': 1, '0000011': 1, '0110100': 1, '1000101': 8, '0000001': 21, '0000000': 26, '0010101': 24, '0001100': 3, '0000110': 5, '1000100': 4, '0010001': 2, '0000111': 3, '0010000': 1, '1010100': 1}",7,"{'5': 5, '5,3': 1}",0.015042304992675781,0.08959007263183594,"{'0010100': 26, '0000101': 440, '0100100': 5, '0001101': 6, '0010101': 12, '0000100': 461, '0000000': 18, '1000101': 7, '0000001': 20, '0001100': 5, '1001100': 1, '0100101': 8, '0010000': 2, '0000010': 1, '1000100': 5, '0000110': 2, '0001001': 1, '0001000': 1, '0000111': 2, '0100001': 1}",7,"{'5': 5, '5,3': 1}",0.019972801208496094,0.09738969802856445,"{'0000100': 501, '1001100': 1, '0000101': 381, '0000010': 12, '1000100': 8, '0000111': 10, '0000110': 16, '0000001': 32, '0000000': 33, '0001100': 6, '0100100': 6, '0001101': 4, '0010100': 3, '0001000': 2, '0010101': 3, '1000101': 1, '0000011': 3, '0100111': 1, '1001101': 1}",29,"{'0': 13, '1': 11, '0,1': 2, '1,0': 1, '1,2': 1}","{'0000101': 541, '0000100': 483}"
20,12,0.042966604232788086,0.0779409408569336,"{'0001000': 8, '0100000': 11, '0000000': 901, '1000000': 15, '1000010': 1, '0000100': 51, '0010000': 9, '0000001': 8, '0000010': 11, '0010100': 2, '0000101': 1, '1000001': 3, '1100001': 2, '0100010': 1}",12,"{'3': 10, '5,3': 1, '5,6': 1}",0.015978574752807617,0.09587287902832031,"{'0001000': 7, '0010001': 2, '0000000': 906, '0000010': 17, '0010000': 13, '0000001': 49, '0000100': 9, '1000000': 10, '0100000': 8, '1000001': 2, '1100000': 1}",4,"{'1,3': 1, '1,0': 1, '1': 1}",0.015977859497070312,0.09986686706542969,"{'0010001': 1, '0100000': 10, '0000000': 902, '0010000': 18, '0000001': 43, '1000010': 1, '0000100': 10, '1000000': 18, '1000001': 4, '0001000': 8, '0010100': 1, '0000010': 6, '1010001': 1, '1100000': 1}",4,"{'1,3': 1, '1,2': 1, '1': 1}",0.02447795867919922,0.09539556503295898,"{'1100001': 14, '0100000': 53, '0000000': 829, '0000001': 12, '0010000': 6, '1000000': 13, '0000010': 18, '0000100': 14, '0001000': 27, '0110000': 1, '1000001': 11, '1000011': 6, '0101000': 6, '0100100': 1, '1000101': 1, '1100011': 4, '1001001': 1, '0001001': 1, '1100101': 1, '0100001': 1, '0100011': 1, '0100010': 2, '0011000': 1}",47,"{'0': 27, '3': 11, '3,5': 3, '1,3': 3, '0,1': 2, '5,6': 2, '1,0': 1, '5,3': 1, '3,1': 1, '6,5': 1}",{'0000000': 1024}
20,13,0.0359804630279541,0.07695913314819336,"{'0100000': 3, '0010001': 373, '0000000': 453, '0010000': 97, '0000001': 51, '0010101': 8, '0000100': 7, '1000000': 11, '1000001': 1, '0011001': 3, '0001000': 5, '0001001': 1, '0010011': 4, '0000010': 5, '1010001': 2}",12,"{'3': 10, '1': 5, '1,3': 1}",0.019973278045654297,0.0958871841430664,"{'0001000': 25, '0100000': 11, '0000000': 434, '0010001': 437, '0000001': 28, '0010000': 23, '0010101': 8, '0000010': 4, '0011001': 25, '0000101': 1, '1010001': 9, '0100001': 2, '0010011': 2, '0110001': 5, '1000000': 6, '0000100': 2, '1001000': 1, '0011000': 1}",5,"{'5': 3, '5,3': 1}",0.01597881317138672,0.08992648124694824,"{'0001000': 26, '0011001': 18, '0000000': 448, '0010001': 433, '0000001': 23, '0010000': 19, '0010101': 4, '1000000': 10, '0110001': 6, '1010001': 8, '0000011': 1, '0010011': 3, '0010100': 2, '0000010': 7, '1001000': 1, '0111001': 1, '0000100': 8, '0100001': 1, '0100000': 3, '0011101': 1, '1000001': 1}",5,"{'5': 3, '5,3': 1}",0.019973039627075195,0.10311746597290039,"{'0001000': 29, '1010101': 1, '0011001': 17, '0010001': 415, '0000000': 450, '0010000': 22, '0001010': 1, '0100001': 2, '0000110': 1, '1000000': 11, '0110001': 6, '0010101': 5, '0010011': 21, '0011000': 3, '0001100': 2, '1010001': 4, '0000001': 13, '0011011': 1, '0000100': 5, '0100000': 4, '0000010': 8, '1010000': 1, '0101000': 1, '1001000': 1}",50,"{'0': 42, '0,1': 2, '1,3': 2, '4,5': 2, '1,0': 1, '3,1': 1, '5,4': 1, '3,5': 1}","{'0000000': 516, '0010001': 508}"
20,14,0.03994894027709961,0.08324527740478516,"{'0010000': 2, '0100001': 214, '0000001': 216, '0001000': 3, '0000000': 285, '0100000': 245, '1100000': 11, '0000011': 3, '0100010': 1, '1000001': 3, '0110000': 2, '0000010': 1, '0000100': 5, '0110001': 4, '1000000': 2, '0000101': 6, '0010001': 1, '0100100': 5, '1100001': 4, '0100101': 4, '0101000': 4, '0001001': 1, '0101001': 1, '0100011': 1}",12,"{'3': 10, '1': 5, '1,3': 1}",0.019143342971801758,0.14684152603149414,"{'0001000': 3, '0100000': 264, '0000000': 257, '0100001': 201, '0000001': 233, '0100011': 3, '0100100': 7, '0000010': 4, '0000100': 5, '1000000': 3, '0110001': 4, '0010001': 3, '0100010': 3, '0010000': 3, '0100101': 8, '0101000': 4, '1000001': 2, '0110000': 4, '0101001': 2, '1100000': 3, '0000011': 4, '1100010': 1, '0000101': 1, '1000011': 1, '0001001': 1}",7,"{'1': 5, '1,3': 1}",0.019973039627075195,0.09140419960021973,"{'0101000': 20, '0001000': 19, '0000000': 238, '0100000': 222, '0000001': 238, '0100001': 214, '1000001': 4, '0110000': 2, '1100001': 2, '0010001': 3, '1000000': 2, '0110001': 1, '0001001': 7, '0101001': 17, '0100011': 1, '0100010': 4, '0000011': 4, '0010000': 5, '0000100': 5, '0100101': 2, '0000010': 5, '0000101': 3, '1100000': 3, '0100100': 1, '0111000': 1, '1101001': 1}",8,"{'5': 6, '5,3': 1}",0.023967742919921875,0.08999228477478027,"{'0000001': 221, '0001010': 1, '0100001': 200, '0100000': 226, '0000000': 296, '0100010': 10, '0101011': 1, '0000010': 8, '0000100': 4, '0100011': 7, '0101001': 3, '0000011': 8, '0000110': 1, '0110001': 3, '1000000': 2, '0001001': 2, '0010100': 1, '1100001': 1, '1000001': 1, '0110000': 2, '0101000': 3, '0100100': 5, '0001000': 4, '1000011': 1, '0110010': 1, '0000101': 2, '1001000': 1, '0010000': 1, '0100101': 4, '0010001': 1, '1100000': 3}",38,"{'1': 25, '0': 8, '0,1': 2, '3,5': 2, '1,0': 1, '5,3': 1, '1,3': 1}","{'0100001': 236, '0000001': 251, '0000000': 264, '0100000': 273}"
20,15,0.01597905158996582,0.0750882625579834,"{'0001000': 8, '0000000': 521, '0010000': 7, '0100001': 7, '0000001': 421, '0000011': 6, '1000011': 1, '0000101': 8, '0110001': 1, '1000000': 7, '0000010': 6, '0000100': 8, '0100000': 6, '0001011': 1, '0100010': 1, '0010001': 4, '0001001': 6, '1000001': 2, '1001000': 2, '0010011': 1}",4,{1: 3},0.019973039627075195,0.09492206573486328,"{'0100001': 3, '0010000': 5, '0000001': 426, '0000000': 537, '0000100': 8, '0000101': 7, '0000110': 1, '1000000': 12, '0000011': 5, '1000001': 4, '0000010': 5, '0001000': 5, '0100000': 3, '0001001': 2, '0010001': 1}",4,{1: 3},0.015978336334228516,0.10394620895385742,"{'0010001': 4, '0001000': 7, '0000000': 465, '0001010': 1, '0100001': 6, '0010000': 5, '0000001': 431, '0000010': 31, '0000011': 30, '0000101': 10, '0000110': 1, '1000000': 6, '0100010': 1, '1000001': 2, '0000100': 10, '0100000': 4, '0001001': 9, '0001101': 1}",4,{0: 3},0.01597762107849121,0.0966334342956543,"{'0010001': 8, '0000000': 472, '0010000': 3, '0000001': 440, '0000010': 26, '0000011': 31, '1000000': 5, '1000001': 9, '0001010': 1, '0100001': 7, '0000100': 5, '0001001': 5, '0001000': 3, '1010000': 1, '1000011': 2, '0000101': 3, '0100000': 3}",42,{0: 41},"{'0000000': 500, '0000001': 524}"
